user_id,pred3
26824,"Phones,Fashion,Home Decor"
21850,"Phones,Fashion,Home Decor"
34465,"Phones,Fashion,Home Decor"
29906,"Phones,Fashion,Home Decor"
46560,"Phones,Fashion,Home Decor"
31242,"Phones,Fashion,Home Decor"
31265,"Phones,Fashion,Home Decor"
33210,"Phones,Fashion,Home Decor"
45467,"Phones,Fashion,Home Decor"
49136,"Phones,Fashion,Home Decor"
10917,"Phones,Fashion,Home Decor"
24380,"Phones,Fashion,Home Decor"
1609,"Phones,Fashion,Home Decor"
17077,"Phones,Fashion,Home Decor"
5071,"Phones,Fashion,Home Decor"
44588,"Phones,Fashion,Home Decor"
47179,"Phones,Fashion,Home Decor"
31500,"Phones,Fashion,Home Decor"
3728,"Phones,Fashion,Home Decor"
24883,"Phones,Fashion,Home Decor"
35117,"Phones,Fashion,Home Decor"
18522,"Phones,Fashion,Home Decor"
38682,"Phones,Fashion,Home Decor"
46341,"Phones,Fashion,Home Decor"
22168,"Phones,Fashion,Home Decor"
21497,"Phones,Fashion,Home Decor"
48590,"Phones,Fashion,Home Decor"
4128,"Phones,Fashion,Home Decor"
3196,"Phones,Fashion,Home Decor"
18281,"Phones,Fashion,Home Decor"
11447,"Phones,Fashion,Home Decor"
27017,"Phones,Fashion,Home Decor"
33514,"Phones,Fashion,Home Decor"
14941,"Phones,Fashion,Home Decor"
23746,"Phones,Fashion,Home Decor"
40070,"Phones,Fashion,Home Decor"
29808,"Phones,Fashion,Home Decor"
36071,"Phones,Fashion,Home Decor"
38749,"Phones,Fashion,Home Decor"
17452,"Phones,Fashion,Home Decor"
13859,"Phones,Fashion,Home Decor"
14194,"Phones,Fashion,Home Decor"
45154,"Phones,Fashion,Home Decor"
20299,"Phones,Fashion,Home Decor"
29318,"Phones,Fashion,Home Decor"
42270,"Phones,Fashion,Home Decor"
43028,"Phones,Fashion,Home Decor"
5241,"Phones,Fashion,Home Decor"
40242,"Phones,Fashion,Home Decor"
11100,"Phones,Fashion,Home Decor"
45703,"Phones,Fashion,Home Decor"
6159,"Phones,Fashion,Home Decor"
10422,"Phones,Fashion,Home Decor"
45495,"Phones,Fashion,Home Decor"
24440,"Phones,Fashion,Home Decor"
42624,"Phones,Fashion,Home Decor"
15095,"Phones,Fashion,Home Decor"
5404,"Phones,Fashion,Home Decor"
35373,"Phones,Fashion,Home Decor"
8322,"Phones,Fashion,Home Decor"
28196,"Phones,Fashion,Home Decor"
5622,"Phones,Fashion,Home Decor"
25887,"Phones,Fashion,Home Decor"
2678,"Phones,Fashion,Home Decor"
28725,"Phones,Fashion,Home Decor"
36621,"Phones,Fashion,Home Decor"
41139,"Phones,Fashion,Home Decor"
47468,"Phones,Fashion,Home Decor"
4877,"Phones,Fashion,Home Decor"
23561,"Phones,Fashion,Home Decor"
37211,"Phones,Fashion,Home Decor"
26615,"Phones,Fashion,Home Decor"
28434,"Phones,Fashion,Home Decor"
37917,"Phones,Fashion,Home Decor"
36856,"Phones,Fashion,Home Decor"
24754,"Phones,Fashion,Home Decor"
22354,"Phones,Fashion,Home Decor"
15293,"Phones,Fashion,Home Decor"
33425,"Phones,Fashion,Home Decor"
7457,"Phones,Fashion,Home Decor"
11443,"Phones,Fashion,Home Decor"
19551,"Phones,Fashion,Home Decor"
29039,"Phones,Fashion,Home Decor"
22485,"Phones,Fashion,Home Decor"
17980,"Phones,Fashion,Home Decor"
38431,"Phones,Fashion,Home Decor"
48603,"Phones,Fashion,Home Decor"
25017,"Phones,Fashion,Home Decor"
5584,"Phones,Fashion,Home Decor"
37844,"Phones,Fashion,Home Decor"
23826,"Phones,Fashion,Home Decor"
7759,"Phones,Fashion,Home Decor"
9645,"Phones,Fashion,Home Decor"
35382,"Phones,Fashion,Home Decor"
4823,"Phones,Fashion,Home Decor"
43342,"Phones,Fashion,Home Decor"
2383,"Phones,Fashion,Home Decor"
46930,"Phones,Fashion,Home Decor"
17743,"Phones,Fashion,Home Decor"
49201,"Phones,Fashion,Home Decor"
33354,"Phones,Fashion,Home Decor"
16040,"Phones,Fashion,Home Decor"
22767,"Phones,Fashion,Home Decor"
46384,"Phones,Fashion,Home Decor"
10207,"Phones,Fashion,Home Decor"
18305,"Phones,Fashion,Home Decor"
6750,"Phones,Fashion,Home Decor"
22593,"Phones,Fashion,Home Decor"
44288,"Phones,Fashion,Home Decor"
21265,"Phones,Fashion,Home Decor"
10245,"Phones,Fashion,Home Decor"
44192,"Phones,Fashion,Home Decor"
17617,"Phones,Fashion,Home Decor"
19605,"Phones,Fashion,Home Decor"
24484,"Phones,Fashion,Home Decor"
23528,"Phones,Fashion,Home Decor"
35769,"Phones,Fashion,Home Decor"
45728,"Phones,Fashion,Home Decor"
25479,"Phones,Fashion,Home Decor"
41003,"Phones,Fashion,Home Decor"
45214,"Phones,Fashion,Home Decor"
41715,"Phones,Fashion,Home Decor"
23178,"Phones,Fashion,Home Decor"
21087,"Phones,Fashion,Home Decor"
40669,"Phones,Fashion,Home Decor"
24032,"Phones,Fashion,Home Decor"
20427,"Phones,Fashion,Home Decor"
21817,"Phones,Fashion,Home Decor"
49998,"Phones,Fashion,Home Decor"
7446,"Phones,Fashion,Home Decor"
43860,"Phones,Fashion,Home Decor"
18059,"Phones,Fashion,Home Decor"
26173,"Phones,Fashion,Home Decor"
1611,"Phones,Fashion,Home Decor"
36428,"Phones,Fashion,Home Decor"
25929,"Phones,Fashion,Home Decor"
17504,"Phones,Fashion,Home Decor"
20629,"Phones,Fashion,Home Decor"
11004,"Phones,Fashion,Home Decor"
4016,"Phones,Fashion,Home Decor"
20510,"Phones,Fashion,Home Decor"
9992,"Phones,Fashion,Home Decor"
10467,"Phones,Fashion,Home Decor"
23621,"Phones,Fashion,Home Decor"
41488,"Phones,Fashion,Home Decor"
20017,"Phones,Fashion,Home Decor"
13208,"Phones,Fashion,Home Decor"
1177,"Phones,Fashion,Home Decor"
29340,"Phones,Fashion,Home Decor"
24020,"Phones,Fashion,Home Decor"
48324,"Phones,Fashion,Home Decor"
35466,"Phones,Fashion,Home Decor"
15990,"Phones,Fashion,Home Decor"
27579,"Phones,Fashion,Home Decor"
48900,"Phones,Fashion,Home Decor"
19087,"Phones,Fashion,Home Decor"
36001,"Phones,Fashion,Home Decor"
30715,"Phones,Fashion,Home Decor"
8095,"Phones,Fashion,Home Decor"
22525,"Phones,Fashion,Home Decor"
37007,"Phones,Fashion,Home Decor"
39497,"Phones,Fashion,Home Decor"
4309,"Phones,Fashion,Home Decor"
31318,"Phones,Fashion,Home Decor"
38044,"Phones,Fashion,Home Decor"
22549,"Phones,Fashion,Home Decor"
29528,"Phones,Fashion,Home Decor"
7096,"Phones,Fashion,Home Decor"
6114,"Phones,Fashion,Home Decor"
1627,"Phones,Fashion,Home Decor"
3660,"Phones,Fashion,Home Decor"
12405,"Phones,Fashion,Home Decor"
9091,"Phones,Fashion,Home Decor"
8538,"Phones,Fashion,Home Decor"
27441,"Phones,Fashion,Home Decor"
35000,"Phones,Fashion,Home Decor"
36902,"Phones,Fashion,Home Decor"
1568,"Phones,Fashion,Home Decor"
34808,"Phones,Fashion,Home Decor"
43751,"Phones,Fashion,Home Decor"
28588,"Phones,Fashion,Home Decor"
36565,"Phones,Fashion,Home Decor"
47066,"Phones,Fashion,Home Decor"
35139,"Phones,Fashion,Home Decor"
35284,"Phones,Fashion,Home Decor"
10419,"Phones,Fashion,Home Decor"
12058,"Phones,Fashion,Home Decor"
12477,"Phones,Fashion,Home Decor"
48851,"Phones,Fashion,Home Decor"
39871,"Phones,Fashion,Home Decor"
14334,"Phones,Fashion,Home Decor"
43709,"Phones,Fashion,Home Decor"
20332,"Phones,Fashion,Home Decor"
47736,"Phones,Fashion,Home Decor"
31416,"Phones,Fashion,Home Decor"
5302,"Phones,Fashion,Home Decor"
44400,"Phones,Fashion,Home Decor"
42496,"Phones,Fashion,Home Decor"
31567,"Phones,Fashion,Home Decor"
45318,"Phones,Fashion,Home Decor"
48409,"Phones,Fashion,Home Decor"
14686,"Phones,Fashion,Home Decor"
14170,"Phones,Fashion,Home Decor"
32415,"Phones,Fashion,Home Decor"
41577,"Phones,Fashion,Home Decor"
41660,"Phones,Fashion,Home Decor"
14207,"Phones,Fashion,Home Decor"
2313,"Phones,Fashion,Home Decor"
47767,"Phones,Fashion,Home Decor"
42181,"Phones,Fashion,Home Decor"
18814,"Phones,Fashion,Home Decor"
29773,"Phones,Fashion,Home Decor"
19235,"Phones,Fashion,Home Decor"
5095,"Phones,Fashion,Home Decor"
30496,"Phones,Fashion,Home Decor"
266,"Phones,Fashion,Home Decor"
38515,"Phones,Fashion,Home Decor"
3841,"Phones,Fashion,Home Decor"
49903,"Phones,Fashion,Home Decor"
24798,"Phones,Fashion,Home Decor"
39535,"Phones,Fashion,Home Decor"
7151,"Phones,Fashion,Home Decor"
3036,"Phones,Fashion,Home Decor"
39445,"Phones,Fashion,Home Decor"
39309,"Phones,Fashion,Home Decor"
26116,"Phones,Fashion,Home Decor"
22655,"Phones,Fashion,Home Decor"
15407,"Phones,Fashion,Home Decor"
17899,"Phones,Fashion,Home Decor"
36880,"Phones,Fashion,Home Decor"
40757,"Phones,Fashion,Home Decor"
15696,"Phones,Fashion,Home Decor"
7125,"Phones,Fashion,Home Decor"
32581,"Phones,Fashion,Home Decor"
16455,"Phones,Fashion,Home Decor"
40796,"Phones,Fashion,Home Decor"
26299,"Phones,Fashion,Home Decor"
21369,"Phones,Fashion,Home Decor"
11077,"Phones,Fashion,Home Decor"
12877,"Phones,Fashion,Home Decor"
13900,"Phones,Fashion,Home Decor"
3762,"Phones,Fashion,Home Decor"
8192,"Phones,Fashion,Home Decor"
48997,"Phones,Fashion,Home Decor"
42756,"Phones,Fashion,Home Decor"
7570,"Phones,Fashion,Home Decor"
32155,"Phones,Fashion,Home Decor"
8349,"Phones,Fashion,Home Decor"
43572,"Phones,Fashion,Home Decor"
3646,"Phones,Fashion,Home Decor"
39780,"Phones,Fashion,Home Decor"
19254,"Phones,Fashion,Home Decor"
25883,"Phones,Fashion,Home Decor"
2847,"Phones,Fashion,Home Decor"
42292,"Phones,Fashion,Home Decor"
24671,"Phones,Fashion,Home Decor"
11932,"Phones,Fashion,Home Decor"
37149,"Phones,Fashion,Home Decor"
21053,"Phones,Fashion,Home Decor"
15502,"Phones,Fashion,Home Decor"
29983,"Phones,Fashion,Home Decor"
16686,"Phones,Fashion,Home Decor"
40372,"Phones,Fashion,Home Decor"
32870,"Phones,Fashion,Home Decor"
40710,"Phones,Fashion,Home Decor"
9421,"Phones,Fashion,Home Decor"
4056,"Phones,Fashion,Home Decor"
14478,"Phones,Fashion,Home Decor"
4084,"Phones,Fashion,Home Decor"
43312,"Phones,Fashion,Home Decor"
44356,"Phones,Fashion,Home Decor"
13894,"Phones,Fashion,Home Decor"
5804,"Phones,Fashion,Home Decor"
15870,"Phones,Fashion,Home Decor"
48560,"Phones,Fashion,Home Decor"
6052,"Phones,Fashion,Home Decor"
25845,"Phones,Fashion,Home Decor"
15844,"Phones,Fashion,Home Decor"
3676,"Phones,Fashion,Home Decor"
1760,"Phones,Fashion,Home Decor"
35053,"Phones,Fashion,Home Decor"
9782,"Phones,Fashion,Home Decor"
36422,"Phones,Fashion,Home Decor"
34198,"Phones,Fashion,Home Decor"
10202,"Phones,Fashion,Home Decor"
28202,"Phones,Fashion,Home Decor"
17285,"Phones,Fashion,Home Decor"
9223,"Phones,Fashion,Home Decor"
42282,"Phones,Fashion,Home Decor"
36210,"Phones,Fashion,Home Decor"
40921,"Phones,Fashion,Home Decor"
13598,"Phones,Fashion,Home Decor"
18115,"Phones,Fashion,Home Decor"
37123,"Phones,Fashion,Home Decor"
19598,"Phones,Fashion,Home Decor"
20675,"Phones,Fashion,Home Decor"
41792,"Phones,Fashion,Home Decor"
3993,"Phones,Fashion,Home Decor"
46393,"Phones,Fashion,Home Decor"
20351,"Phones,Fashion,Home Decor"
7925,"Phones,Fashion,Home Decor"
48812,"Phones,Fashion,Home Decor"
35390,"Phones,Fashion,Home Decor"
41402,"Phones,Fashion,Home Decor"
19652,"Phones,Fashion,Home Decor"
39855,"Phones,Fashion,Home Decor"
5096,"Phones,Fashion,Home Decor"
37512,"Phones,Fashion,Home Decor"
23042,"Phones,Fashion,Home Decor"
43240,"Phones,Fashion,Home Decor"
49507,"Phones,Fashion,Home Decor"
18038,"Phones,Fashion,Home Decor"
23063,"Phones,Fashion,Home Decor"
22858,"Phones,Fashion,Home Decor"
39012,"Phones,Fashion,Home Decor"
25563,"Phones,Fashion,Home Decor"
41115,"Phones,Fashion,Home Decor"
7888,"Phones,Fashion,Home Decor"
14669,"Phones,Fashion,Home Decor"
33888,"Phones,Fashion,Home Decor"
3186,"Phones,Fashion,Home Decor"
31623,"Phones,Fashion,Home Decor"
33561,"Phones,Fashion,Home Decor"
29715,"Phones,Fashion,Home Decor"
34615,"Phones,Fashion,Home Decor"
49077,"Phones,Fashion,Home Decor"
48303,"Phones,Fashion,Home Decor"
24938,"Phones,Fashion,Home Decor"
10893,"Phones,Fashion,Home Decor"
46526,"Phones,Fashion,Home Decor"
3392,"Phones,Fashion,Home Decor"
23941,"Phones,Fashion,Home Decor"
34002,"Phones,Fashion,Home Decor"
35996,"Phones,Fashion,Home Decor"
41267,"Phones,Fashion,Home Decor"
23559,"Phones,Fashion,Home Decor"
37590,"Phones,Fashion,Home Decor"
520,"Phones,Fashion,Home Decor"
36611,"Phones,Fashion,Home Decor"
41330,"Phones,Fashion,Home Decor"
36104,"Phones,Fashion,Home Decor"
36245,"Phones,Fashion,Home Decor"
49369,"Phones,Fashion,Home Decor"
49012,"Phones,Fashion,Home Decor"
30218,"Phones,Fashion,Home Decor"
35279,"Phones,Fashion,Home Decor"
3522,"Phones,Fashion,Home Decor"
39136,"Phones,Fashion,Home Decor"
30475,"Phones,Fashion,Home Decor"
21075,"Phones,Fashion,Home Decor"
39091,"Phones,Fashion,Home Decor"
45704,"Phones,Fashion,Home Decor"
7121,"Phones,Fashion,Home Decor"
6858,"Phones,Fashion,Home Decor"
19678,"Phones,Fashion,Home Decor"
39476,"Phones,Fashion,Home Decor"
20945,"Phones,Fashion,Home Decor"
34582,"Phones,Fashion,Home Decor"
39766,"Phones,Fashion,Home Decor"
10967,"Phones,Fashion,Home Decor"
10445,"Phones,Fashion,Home Decor"
29985,"Phones,Fashion,Home Decor"
8591,"Phones,Fashion,Home Decor"
39971,"Phones,Fashion,Home Decor"
533,"Phones,Fashion,Home Decor"
37493,"Phones,Fashion,Home Decor"
16240,"Phones,Fashion,Home Decor"
32127,"Phones,Fashion,Home Decor"
2555,"Phones,Fashion,Home Decor"
28659,"Phones,Fashion,Home Decor"
34988,"Phones,Fashion,Home Decor"
12256,"Phones,Fashion,Home Decor"
19253,"Phones,Fashion,Home Decor"
7604,"Phones,Fashion,Home Decor"
42158,"Phones,Fashion,Home Decor"
18932,"Phones,Fashion,Home Decor"
28916,"Phones,Fashion,Home Decor"
20942,"Phones,Fashion,Home Decor"
15128,"Phones,Fashion,Home Decor"
36497,"Phones,Fashion,Home Decor"
35965,"Phones,Fashion,Home Decor"
23273,"Phones,Fashion,Home Decor"
47545,"Phones,Fashion,Home Decor"
5538,"Phones,Fashion,Home Decor"
24875,"Phones,Fashion,Home Decor"
36747,"Phones,Fashion,Home Decor"
7742,"Phones,Fashion,Home Decor"
10716,"Phones,Fashion,Home Decor"
37089,"Phones,Fashion,Home Decor"
3145,"Phones,Fashion,Home Decor"
40850,"Phones,Fashion,Home Decor"
47217,"Phones,Fashion,Home Decor"
17128,"Phones,Fashion,Home Decor"
949,"Phones,Fashion,Home Decor"
37100,"Phones,Fashion,Home Decor"
21402,"Phones,Fashion,Home Decor"
44893,"Phones,Fashion,Home Decor"
6648,"Phones,Fashion,Home Decor"
30078,"Phones,Fashion,Home Decor"
44986,"Phones,Fashion,Home Decor"
38185,"Phones,Fashion,Home Decor"
37898,"Phones,Fashion,Home Decor"
7958,"Phones,Fashion,Home Decor"
10523,"Phones,Fashion,Home Decor"
3807,"Phones,Fashion,Home Decor"
19617,"Phones,Fashion,Home Decor"
3199,"Phones,Fashion,Home Decor"
5569,"Phones,Fashion,Home Decor"
35604,"Phones,Fashion,Home Decor"
45290,"Phones,Fashion,Home Decor"
46005,"Phones,Fashion,Home Decor"
11527,"Phones,Fashion,Home Decor"
6733,"Phones,Fashion,Home Decor"
47608,"Phones,Fashion,Home Decor"
14880,"Phones,Fashion,Home Decor"
11521,"Phones,Fashion,Home Decor"
33677,"Phones,Fashion,Home Decor"
37449,"Phones,Fashion,Home Decor"
35693,"Phones,Fashion,Home Decor"
38530,"Phones,Fashion,Home Decor"
11188,"Phones,Fashion,Home Decor"
23952,"Phones,Fashion,Home Decor"
38020,"Phones,Fashion,Home Decor"
40582,"Phones,Fashion,Home Decor"
30429,"Phones,Fashion,Home Decor"
10938,"Phones,Fashion,Home Decor"
9283,"Phones,Fashion,Home Decor"
29465,"Phones,Fashion,Home Decor"
30277,"Phones,Fashion,Home Decor"
41153,"Phones,Fashion,Home Decor"
198,"Phones,Fashion,Home Decor"
1579,"Phones,Fashion,Home Decor"
26428,"Phones,Fashion,Home Decor"
18540,"Phones,Fashion,Home Decor"
17963,"Phones,Fashion,Home Decor"
32544,"Phones,Fashion,Home Decor"
20272,"Phones,Fashion,Home Decor"
4185,"Phones,Fashion,Home Decor"
2793,"Phones,Fashion,Home Decor"
41014,"Phones,Fashion,Home Decor"
8511,"Phones,Fashion,Home Decor"
9216,"Phones,Fashion,Home Decor"
22622,"Phones,Fashion,Home Decor"
22483,"Phones,Fashion,Home Decor"
3157,"Phones,Fashion,Home Decor"
48159,"Phones,Fashion,Home Decor"
27174,"Phones,Fashion,Home Decor"
41818,"Phones,Fashion,Home Decor"
49647,"Phones,Fashion,Home Decor"
38581,"Phones,Fashion,Home Decor"
8212,"Phones,Fashion,Home Decor"
16326,"Phones,Fashion,Home Decor"
8005,"Phones,Fashion,Home Decor"
33873,"Phones,Fashion,Home Decor"
38702,"Phones,Fashion,Home Decor"
31405,"Phones,Fashion,Home Decor"
18950,"Phones,Fashion,Home Decor"
113,"Phones,Fashion,Home Decor"
43396,"Phones,Fashion,Home Decor"
34420,"Phones,Fashion,Home Decor"
27063,"Phones,Fashion,Home Decor"
23788,"Phones,Fashion,Home Decor"
48799,"Phones,Fashion,Home Decor"
34049,"Phones,Fashion,Home Decor"
37832,"Phones,Fashion,Home Decor"
36756,"Phones,Fashion,Home Decor"
18440,"Phones,Fashion,Home Decor"
39248,"Phones,Fashion,Home Decor"
44025,"Phones,Fashion,Home Decor"
35653,"Phones,Fashion,Home Decor"
48984,"Phones,Fashion,Home Decor"
24016,"Phones,Fashion,Home Decor"
43419,"Phones,Fashion,Home Decor"
39992,"Phones,Fashion,Home Decor"
18314,"Phones,Fashion,Home Decor"
18726,"Phones,Fashion,Home Decor"
39124,"Phones,Fashion,Home Decor"
25517,"Phones,Fashion,Home Decor"
36345,"Phones,Fashion,Home Decor"
7746,"Phones,Fashion,Home Decor"
21038,"Phones,Fashion,Home Decor"
8302,"Phones,Fashion,Home Decor"
33052,"Phones,Fashion,Home Decor"
1650,"Phones,Fashion,Home Decor"
8311,"Phones,Fashion,Home Decor"
7100,"Phones,Fashion,Home Decor"
42402,"Phones,Fashion,Home Decor"
17429,"Phones,Fashion,Home Decor"
13020,"Phones,Fashion,Home Decor"
17573,"Phones,Fashion,Home Decor"
29822,"Phones,Fashion,Home Decor"
20368,"Phones,Fashion,Home Decor"
35614,"Phones,Fashion,Home Decor"
34067,"Phones,Fashion,Home Decor"
3332,"Phones,Fashion,Home Decor"
2530,"Phones,Fashion,Home Decor"
48761,"Phones,Fashion,Home Decor"
26533,"Phones,Fashion,Home Decor"
45590,"Phones,Fashion,Home Decor"
9663,"Phones,Fashion,Home Decor"
31018,"Phones,Fashion,Home Decor"
46804,"Phones,Fashion,Home Decor"
24764,"Phones,Fashion,Home Decor"
40508,"Phones,Fashion,Home Decor"
14250,"Phones,Fashion,Home Decor"
14411,"Phones,Fashion,Home Decor"
36672,"Phones,Fashion,Home Decor"
1140,"Phones,Fashion,Home Decor"
24258,"Phones,Fashion,Home Decor"
35668,"Phones,Fashion,Home Decor"
21252,"Phones,Fashion,Home Decor"
36446,"Phones,Fashion,Home Decor"
23489,"Phones,Fashion,Home Decor"
29236,"Phones,Fashion,Home Decor"
8146,"Phones,Fashion,Home Decor"
3443,"Phones,Fashion,Home Decor"
24067,"Phones,Fashion,Home Decor"
30556,"Phones,Fashion,Home Decor"
33924,"Phones,Fashion,Home Decor"
19852,"Phones,Fashion,Home Decor"
34149,"Phones,Fashion,Home Decor"
44030,"Phones,Fashion,Home Decor"
2810,"Phones,Fashion,Home Decor"
21561,"Phones,Fashion,Home Decor"
45664,"Phones,Fashion,Home Decor"
41765,"Phones,Fashion,Home Decor"
19195,"Phones,Fashion,Home Decor"
47008,"Phones,Fashion,Home Decor"
7428,"Phones,Fashion,Home Decor"
20690,"Phones,Fashion,Home Decor"
37244,"Phones,Fashion,Home Decor"
33609,"Phones,Fashion,Home Decor"
15338,"Phones,Fashion,Home Decor"
28443,"Phones,Fashion,Home Decor"
40566,"Phones,Fashion,Home Decor"
19106,"Phones,Fashion,Home Decor"
8065,"Phones,Fashion,Home Decor"
22055,"Phones,Fashion,Home Decor"
10039,"Phones,Fashion,Home Decor"
29623,"Phones,Fashion,Home Decor"
17061,"Phones,Fashion,Home Decor"
11541,"Phones,Fashion,Home Decor"
23920,"Phones,Fashion,Home Decor"
18511,"Phones,Fashion,Home Decor"
9852,"Phones,Fashion,Home Decor"
37263,"Phones,Fashion,Home Decor"
21639,"Phones,Fashion,Home Decor"
44957,"Phones,Fashion,Home Decor"
38441,"Phones,Fashion,Home Decor"
3521,"Phones,Fashion,Home Decor"
13753,"Phones,Fashion,Home Decor"
14969,"Phones,Fashion,Home Decor"
17454,"Phones,Fashion,Home Decor"
39008,"Phones,Fashion,Home Decor"
41103,"Phones,Fashion,Home Decor"
13366,"Phones,Fashion,Home Decor"
16141,"Phones,Fashion,Home Decor"
8705,"Phones,Fashion,Home Decor"
30483,"Phones,Fashion,Home Decor"
18709,"Phones,Fashion,Home Decor"
37938,"Phones,Fashion,Home Decor"
16036,"Phones,Fashion,Home Decor"
34883,"Phones,Fashion,Home Decor"
29472,"Phones,Fashion,Home Decor"
5768,"Phones,Fashion,Home Decor"
38311,"Phones,Fashion,Home Decor"
12340,"Phones,Fashion,Home Decor"
29770,"Phones,Fashion,Home Decor"
49134,"Phones,Fashion,Home Decor"
15538,"Phones,Fashion,Home Decor"
20426,"Phones,Fashion,Home Decor"
2423,"Phones,Fashion,Home Decor"
29273,"Phones,Fashion,Home Decor"
19244,"Phones,Fashion,Home Decor"
13825,"Phones,Fashion,Home Decor"
46210,"Phones,Fashion,Home Decor"
13169,"Phones,Fashion,Home Decor"
27793,"Phones,Fashion,Home Decor"
4263,"Phones,Fashion,Home Decor"
17074,"Phones,Fashion,Home Decor"
39392,"Phones,Fashion,Home Decor"
30541,"Phones,Fashion,Home Decor"
21088,"Phones,Fashion,Home Decor"
30728,"Phones,Fashion,Home Decor"
29701,"Phones,Fashion,Home Decor"
11082,"Phones,Fashion,Home Decor"
49215,"Phones,Fashion,Home Decor"
37683,"Phones,Fashion,Home Decor"
32548,"Phones,Fashion,Home Decor"
5852,"Phones,Fashion,Home Decor"
20533,"Phones,Fashion,Home Decor"
20346,"Phones,Fashion,Home Decor"
16526,"Phones,Fashion,Home Decor"
25956,"Phones,Fashion,Home Decor"
9267,"Phones,Fashion,Home Decor"
49007,"Phones,Fashion,Home Decor"
43189,"Phones,Fashion,Home Decor"
20455,"Phones,Fashion,Home Decor"
3501,"Phones,Fashion,Home Decor"
46016,"Phones,Fashion,Home Decor"
97,"Phones,Fashion,Home Decor"
11395,"Phones,Fashion,Home Decor"
43130,"Phones,Fashion,Home Decor"
21086,"Phones,Fashion,Home Decor"
8211,"Phones,Fashion,Home Decor"
5117,"Phones,Fashion,Home Decor"
4042,"Phones,Fashion,Home Decor"
16172,"Phones,Fashion,Home Decor"
27926,"Phones,Fashion,Home Decor"
18894,"Phones,Fashion,Home Decor"
17474,"Phones,Fashion,Home Decor"
28636,"Phones,Fashion,Home Decor"
30712,"Phones,Fashion,Home Decor"
9946,"Phones,Fashion,Home Decor"
25109,"Phones,Fashion,Home Decor"
25098,"Phones,Fashion,Home Decor"
21191,"Phones,Fashion,Home Decor"
33473,"Phones,Fashion,Home Decor"
36421,"Phones,Fashion,Home Decor"
44005,"Phones,Fashion,Home Decor"
49448,"Phones,Fashion,Home Decor"
46361,"Phones,Fashion,Home Decor"
39932,"Phones,Fashion,Home Decor"
26256,"Phones,Fashion,Home Decor"
48893,"Phones,Fashion,Home Decor"
33099,"Phones,Fashion,Home Decor"
15779,"Phones,Fashion,Home Decor"
44546,"Phones,Fashion,Home Decor"
48457,"Phones,Fashion,Home Decor"
29809,"Phones,Fashion,Home Decor"
10288,"Phones,Fashion,Home Decor"
13819,"Phones,Fashion,Home Decor"
40595,"Phones,Fashion,Home Decor"
29424,"Phones,Fashion,Home Decor"
33031,"Phones,Fashion,Home Decor"
13446,"Phones,Fashion,Home Decor"
42239,"Phones,Fashion,Home Decor"
25666,"Phones,Fashion,Home Decor"
2231,"Phones,Fashion,Home Decor"
15351,"Phones,Fashion,Home Decor"
11480,"Phones,Fashion,Home Decor"
46518,"Phones,Fashion,Home Decor"
12781,"Phones,Fashion,Home Decor"
19918,"Phones,Fashion,Home Decor"
33550,"Phones,Fashion,Home Decor"
16640,"Phones,Fashion,Home Decor"
4667,"Phones,Fashion,Home Decor"
45425,"Phones,Fashion,Home Decor"
19011,"Phones,Fashion,Home Decor"
27200,"Phones,Fashion,Home Decor"
40079,"Phones,Fashion,Home Decor"
45983,"Phones,Fashion,Home Decor"
28138,"Phones,Fashion,Home Decor"
40473,"Phones,Fashion,Home Decor"
2941,"Phones,Fashion,Home Decor"
30859,"Phones,Fashion,Home Decor"
7103,"Phones,Fashion,Home Decor"
27594,"Phones,Fashion,Home Decor"
7340,"Phones,Fashion,Home Decor"
28395,"Phones,Fashion,Home Decor"
4006,"Phones,Fashion,Home Decor"
27657,"Phones,Fashion,Home Decor"
30870,"Phones,Fashion,Home Decor"
45150,"Phones,Fashion,Home Decor"
22654,"Phones,Fashion,Home Decor"
31132,"Phones,Fashion,Home Decor"
35376,"Phones,Fashion,Home Decor"
41354,"Phones,Fashion,Home Decor"
31125,"Phones,Fashion,Home Decor"
5341,"Phones,Fashion,Home Decor"
48178,"Phones,Fashion,Home Decor"
16399,"Phones,Fashion,Home Decor"
36760,"Phones,Fashion,Home Decor"
33079,"Phones,Fashion,Home Decor"
11913,"Phones,Fashion,Home Decor"
23893,"Phones,Fashion,Home Decor"
7159,"Phones,Fashion,Home Decor"
30599,"Phones,Fashion,Home Decor"
27094,"Phones,Fashion,Home Decor"
25405,"Phones,Fashion,Home Decor"
32834,"Phones,Fashion,Home Decor"
32828,"Phones,Fashion,Home Decor"
27437,"Phones,Fashion,Home Decor"
35229,"Phones,Fashion,Home Decor"
37756,"Phones,Fashion,Home Decor"
18094,"Phones,Fashion,Home Decor"
44389,"Phones,Fashion,Home Decor"
37693,"Phones,Fashion,Home Decor"
41974,"Phones,Fashion,Home Decor"
35747,"Phones,Fashion,Home Decor"
15012,"Phones,Fashion,Home Decor"
39038,"Phones,Fashion,Home Decor"
45725,"Phones,Fashion,Home Decor"
18056,"Phones,Fashion,Home Decor"
40898,"Phones,Fashion,Home Decor"
14300,"Phones,Fashion,Home Decor"
18778,"Phones,Fashion,Home Decor"
2873,"Phones,Fashion,Home Decor"
240,"Phones,Fashion,Home Decor"
42189,"Phones,Fashion,Home Decor"
